rxn,p(gender),p(genotype),p(diet),"p(gender,genotype)","p(gender,diet)","p(genotype,diet)","p(gender,genotype,diet)"
PHELEUASPr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHELEUASPt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHELEUASPt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHELEUHISr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHELEUHISr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHELEUHISt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHELEUHISt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHELEUr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHELEUr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHELEUt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHELEUt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHELYSALAr_b,0.5330689974969008,0.2180480214884384,0.9052124297906332,0.5330689974969008,0.5064426832333596,0.17139468473440592,0.905212429790632
PHELYSALAr_f,0.5330689974969008,0.2180480214884384,0.9052124297906332,0.5330689974969008,0.5064426832333596,0.17139468473440592,0.905212429790632
PHELYSALAt_b,0.5330689974969008,0.2180480214884384,0.9052124297906332,0.5330689974969008,0.5064426832333596,0.17139468473440592,0.905212429790632
PHELYSALAt_f,0.5330689974969008,0.2180480214884384,0.9052124297906332,0.5330689974969008,0.5064426832333596,0.17139468473440592,0.905212429790632
PHELYSPROr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHELYSPROr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHELYSPROt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHELYSPROt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEPHEASNr_b,1.0,0.5690799951675936,0.9203094432489956,0.5690799951675936,0.7808037458582777,0.5657525728113453,0.9203094432489943
PHEPHEASNr_f,1.0,0.5690799951675936,0.9203094432489956,0.5690799951675936,0.7808037458582777,0.5657525728113453,0.9203094432489943
PHEPHEASNt_b,1.0,0.5690799951675936,0.9203094432489956,0.5690799951675936,0.7808037458582777,0.5657525728113453,0.9203094432489943
PHEPHEASNt_f,1.0,0.5690799951675936,0.9203094432489956,0.5690799951675936,0.7808037458582777,0.5657525728113453,0.9203094432489943
PHEPHEr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEPHEr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEPHEt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEPHEt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEPHETHRr_b,0.5330689974969008,0.5330689974969008,0.5064426832333632,0.218048021488438,0.5064426832333596,0.2910417284730169,0.9052124297906332
PHEPHETHRr_f,0.5330689974969008,0.5330689974969008,0.5064426832333632,0.218048021488438,0.5064426832333596,0.2910417284730169,0.9052124297906332
PHEPHETHRt_b,0.5330689974969008,0.5330689974969008,0.5064426832333632,0.218048021488438,0.5064426832333596,0.2910417284730169,0.9052124297906332
PHEPHETHRt_f,0.5330689974969008,0.5330689974969008,0.5064426832333632,0.218048021488438,0.5064426832333596,0.2910417284730169,0.9052124297906332
PHEPROARGr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEPROARGr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEPROARGt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEPROARGt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHESERTRPr_b,0.5521500811480606,0.23955537249775483,0.5379099421896116,0.5521500811480606,0.9134136194496445,0.5379099421896101,0.9134136194496457
PHESERTRPr_f,0.5521500811480606,0.23955537249775483,0.5379099421896116,0.5521500811480606,0.9134136194496445,0.5379099421896101,0.9134136194496457
PHESERTRPt_b,0.5521500811480606,0.23955537249775483,0.5379099421896116,0.5521500811480606,0.9134136194496445,0.5379099421896101,0.9134136194496457
PHESERTRPt_f,0.5521500811480606,0.23955537249775483,0.5379099421896116,0.5521500811480606,0.9134136194496445,0.5379099421896101,0.9134136194496457
PHEt2m_r,0.32728688127978633,0.3272868812797856,0.3826967066770931,0.3272868812797856,0.3826967066770892,0.3826967066770909,0.38269670667709144
PHETHRLYSr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETHRLYSr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETHRLYSt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETHRLYSt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETRPLEUr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETRPLEUr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETRPLEUt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETRPLEUt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETYRGLNr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETYRGLNr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETYRGLNt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETYRGLNt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETYRLYSr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETYRLYSr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETYRLYSt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETYRLYSt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETYRr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETYRr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETYRt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHETYRt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEyLATthc,0.3272868812797856,0.3272868812797856,0.3826967066770881,0.3272868812797856,0.3826967066770909,0.3826967066770909,0.38269670667709144
PI45P5Pn,0.5113437762983999,1.0,0.8952969202475526,1.0,0.4706640002198576,0.3826967066770909,0.7197958201909995
PI4P4Pn_b,0.3747030894298671,0.7656216422080331,0.4531665262195309,0.7656216422080331,0.4531665262195309,0.9134136194496457,0.9134136194496457
PI4P4Pn_f,0.3747030894298671,0.7656216422080331,0.4531665262195309,0.7656216422080331,0.4531665262195309,0.9134136194496457,0.9134136194496457
PI4PP,0.7417773240157116,0.7417773240157116,0.25565872696260755,0.7417773240157116,0.8952969202475526,0.47066400021985827,0.47066400021985894
PIt,0.1466556460682006,0.6216287223139874,0.1952282109970941,0.019654175116578784,0.4831174622668101,0.19522821099709767,0.018280884977412027
PIt2r_b,1.0,0.32728688127978633,0.4831174622668156,1.0,0.12717348728188005,0.19522821099709825,0.012844161559044592
PIt2r_f,1.0,0.32728688127978633,0.4831174622668156,1.0,0.12717348728188005,0.19522821099709825,0.012844161559044592
PIt9_b,0.3272868812797856,0.32728688127978495,0.38269670667708755,0.3272868812797856,0.38269670667708977,0.3826967066770909,0.3826967066770931
PIt9_f,0.3272868812797856,0.32728688127978495,0.38269670667708755,0.3272868812797856,0.38269670667708977,0.3826967066770909,0.3826967066770931
PItn_b,1.0,1.0,0.28242953648099967,1.0,1.0,0.28242953648099967,0.2824295364810005
PItn_f,1.0,1.0,0.28242953648099967,1.0,1.0,0.28242953648099967,0.2824295364810005
PNTEHe,0.5690799951675936,0.5690799951675936,0.38269670667709255,0.09609990712790006,0.7197958201910024,0.7197958201909995,0.3826967066770909
PNTOt4_b,0.5690799951675936,0.5690799951675936,0.38269670667708866,0.5690799951675936,0.7197958201909995,0.11857920715939682,0.7197958201910005
PNTOt4_f,0.5690799951675936,0.5690799951675936,0.38269670667708866,0.5690799951675936,0.7197958201909995,0.11857920715939682,0.7197958201910005
PPAn,1.0,0.170141553273702,0.1572673339111648,1.0,1.0,0.15726733391116454,1.0
PPASMCT1_b,1.0,1.0,0.7808037458582777,1.0,0.12717348728188005,0.4831174622668149,0.48311746226681357
PPASMCT1_f,1.0,1.0,0.7808037458582777,1.0,0.12717348728188005,0.4831174622668149,0.48311746226681357
PPAtr,1.0,1.0,0.7808037458582777,1.0,0.12717348728188005,0.4831174622668149,0.48311746226681357
PPCOAtm_b,1.0,0.4570477844059576,0.38269670667709255,0.4570477844059565,0.2948193946301162,0.867609550823615,0.3826967066770892
PPCOAtm_f,1.0,0.4570477844059576,0.38269670667709255,0.4570477844059565,0.2948193946301162,0.867609550823615,0.3826967066770892
PPD2CSPp,0.1466556460682006,0.1466556460682006,0.19522821099709706,0.6216287223139874,0.4831174622668156,0.4831174622668156,0.19522821099709825
PPItr_b,0.5521500811480606,1.0,0.7636281902696468,0.5521500811480606,0.9134136194496445,0.7636281902696458,0.9134136194496457
PPItr_f,0.5521500811480606,1.0,0.7636281902696468,0.5521500811480606,0.9134136194496445,0.7636281902696458,0.9134136194496457
PRDXl,0.6587309365634493,0.6587309365634493,0.46095158939829517,0.6587309365634493,0.46095158939829517,0.46095158939829584,0.46095158939829584
PRGNLONEtr_b,0.6867108682606142,0.2325569806033025,0.3284466689532117,0.6867108682606142,0.32844666895321073,0.6127097573297671,0.3284466689532126
PRGNLONEtr_f,0.6867108682606142,0.2325569806033025,0.3284466689532117,0.6867108682606142,0.32844666895321073,0.6127097573297671,0.3284466689532126
PRGSTRNt_b,0.6216287223139874,0.1466556460682006,0.7808037458582735,0.14665564606820086,0.19522821099709856,0.48311746226681423,0.12717348728188027
PRGSTRNt_f,0.6216287223139874,0.1466556460682006,0.7808037458582735,0.14665564606820086,0.19522821099709856,0.48311746226681423,0.12717348728188027
PROARGASPr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROARGASPr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROARGASPt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROARGASPt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROARGCYSr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROARGCYSr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROARGCYSt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROARGCYSt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROASNCYSr_b,0.5521500811480606,0.5521500811480606,0.9134136194496482,0.23955537249775483,0.5379099421896086,0.5379099421896101,0.9134136194496457
PROASNCYSr_f,0.5521500811480606,0.5521500811480606,0.9134136194496482,0.23955537249775483,0.5379099421896086,0.5379099421896101,0.9134136194496457
PROASNCYSt_b,0.5521500811480606,0.5521500811480606,0.9134136194496482,0.23955537249775483,0.5379099421896086,0.5379099421896101,0.9134136194496457
PROASNCYSt_f,0.5521500811480606,0.5521500811480606,0.9134136194496482,0.23955537249775483,0.5379099421896086,0.5379099421896101,0.9134136194496457
PROCYSr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROCYSr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROCYSt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROCYSt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROGLNPROr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROGLNPROr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROGLNPROt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROGLNPROt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROGLULYSr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROGLULYSr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROGLULYSt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROGLULYSt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROGLYPEPT1tc,0.3272868812797856,0.3272868812797856,0.38269670667709366,0.3272868812797856,0.382696706677092,0.38269670667709144,0.38269670667708977
PROGLyt_b,1.0,0.23955537249775483,0.7636281902696468,0.5521500811480606,0.4531665262195309,0.5379099421896101,0.9134136194496457
PROGLyt_f,1.0,0.23955537249775483,0.7636281902696468,0.5521500811480606,0.4531665262195309,0.5379099421896101,0.9134136194496457
PROHISr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROHISr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROHISt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROHISt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROHISTYRr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROHISTYRr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROHISTYRt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROHISTYRt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROIMINOtc,0.25958128481470627,1.0,0.7197958201910044,0.25958128481470527,0.11857920715939625,0.06871947673600004,0.11857920715939702
PROLEUARGr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROLEUARGr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROLEUARGt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROLEUARGt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROLYSPROr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROLYSPROr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROLYSPROt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROLYSPROt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROPHEr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROPHEr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PROPHEt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
